0,UWP DatagramSocket does not receive data until after data is sent on the socket.,0
0,Add SelectedBackground property to CalendarView,0
0,enable debugging for xbox in xbox device portal.,0
0,Allow access to BrowserHttp property of WebRequestCreator class,0
0,Add SOCK_SEQPACKET and SOCK_DGRAM to AF_UNIX,0
0,Backgound Agent Memory profiling,0
0,Support install custom font on Windows Store,0
0,missing browser support for replace function when updating an app,0
0,[UWP] Ability to dinguish between suspending due to minimise and due to user closing the app,0
0,Add Handwriting Recognition to the TextBox & RichEditBox,0
0,Allow us to upload by pushing to a Git remote,0
0,Allow SSL & HttpClient with a ControlChannelTrigger,0
0,APIs to control volume,0
0,Read only Dependency properties,0
0,[BUG] The new dashboard does not report the expected parameters,0
0,Need Alpha Test System or working Beta Test System (or both?),0
0,"Improve MarkupExtension and relatives (as Binding, name scope and the XAML interpreter)",0
0,Export simple project from each sample page,0
0,Inking Custom Word List,0
0,Bug: No crash dump for side-loaded HoloLens app when crash dump enabled,0
0,[BUG] FileOpenPicker throws error in certain scenario,0
0,Bug in ColorPicker Control Programatically Changing Alpha,0
0,"Vector Tiles, App List icons, and App Bar icons",0
0,"Cortana: add support for all regions and languages in Windows IoT Core, not only English",0
0,Failed to Create Isolated Environment (E_CREATING_ISOLATED_ENV_FAILED),0
0,Adding a filter (e.g. a letter) in the ListBox,0
0,Allow background services to display controls on top of other applications.,0
0,Notify me when new feedback comes to Feedback hub,0
0,Microphone sampling frequency should be controlled. Now it is fixed.,0
0,"Enable removing language code from the ""language history""",0
0,Manage all installed applications in Windows Phone,0
0,Provide an API for crash report downloading,0
0,Bug: StrokeDashArray property only applied to first element on page,0
0,Allow bank transfer (wire transfer) for registration fee,0
0,Add Full Line or No Whitespace Option to TextWrapping Enumeration,0
0,Push vCards/Contact info to other WP7 users.,0
0,Fix Map control so that it is possible to databind/add multiple objects in Universal apps with reasonable performance,0
0,Crash analytics for Win32 Desktop apps,0
0,Create a new Route object without using RouteQuery,0
0,Windows UI Library - Will there be a DesignTime experience for controls.  Control in Toolbox?,0
0,FutureAccessList.GetFolderAsync and Relocated User Folders Bug,0
0,"Provide fix for c101a7d1 when updating, 80004005 when installing, license reset on reinstall",0
0,Paint: Diagonal rectangular selection,0
0,Include TextBox.IsSpellCheckEnabledProperty property and TextBox.IsTextPredictionEnabled property in Windows Phone Silverlight Apps.,0
0,Fix the WinRT MIDI APIs,0
0,Enable WinAppDriver for Xbox and Mobile,0
0,Embedded video on PHP forums.,0
0,"Oh God, let me register",0
0,Add option for MenuFlyout to cancel closing,0
0,Package Flight Groups - Beta Transition,0
0,developer access to cpu and gpu information in c#,0
0,support WCF net.tcp duplex communication,0
0,Add click event for row- Datagrid,0
0,It is not possible to determine which platform the app was purchased on via existing APIs.,0
0,Settings in alphabetical order,0
0,Ability to force speaker on Phone (or other devices) when headphones are plugged in,0
0,Give users the option to disable automatic application starts after restart,0
0,Please change the look of scroll bar of start. Make the scroll bar thin.Its like the regular scroll bar,0
0,Changing DataContext modifies previously bound view model,0
0,"Add to CollectionViewSource function pointer to get the group objects, not just Property Path",0
0,controls for move and resizing controllers by user,0
0,MediaPlayer class delay problem,0
0,MediaLibraryExtension SaveSong() forces file extension to .mp3 even for .wma files,0
0,Need to be able to get an invoice for payments made,0
0,Allow apps to be hidden/visible in the store like the old dashboard,0
0,app certification needs to be specific not generic,0
0,Support CreateStreamedFileAsync in Windows Explorer,0
0,Camera should work when app minimized,0
0,"Allow copy&paste in settings pages for path instructions AND especially in ""Failure/Error"" outcomes ... for self repair fix research/lookups",0
0,Allow fopen on files chosen by the user (or retrieve path from StorageItem),0
0,xbox dev mode companion work ipv6 please...,0
0,Select Treeview node from code,0
0,Allow TCP connections to survive suspend/resume,0
0,Applied font style of the WPF Richtext Editor,0
0,Switch to LF style line endings in all Windows Applications.,0
0,MPIO registry values suggestion through server event logs.,0
0,Get UNC name of a mapped network drive,0
0,Add possibility to create LoopingSelector/Item/Panel,0
0,"x:bind to the parent element/class (page,usercontrol,...) outside of the DataTemplate should be possible",0
0,Support for BT A2DP Sink,0
0,precise information on suspensions before removal of apps,0
0,Kiosk support for Windows Hello,0
0,Custom buttons and actions on call screen,0
0,desktop app converter keeps running state on build 14342,0
0,Intellisense for Windows.Devices.I2c types incorrectly expose <sup> tags,0
0,Create a control for 'Continue in different device',0
0,Rome SDK for Xamarin.Forms,0
0,TitleBar.ExtendViewIntoTitleBar in Anniv. Update breaks metrics height and button width metrics,0
0,`SystemNavigationManagerPreview.CloseRequested` event not raised correctly when tapping `x`  icon on Sets window.,0
0,Explain Rejected Tax Profiles,0
0,Add effects to InterstitialAd when it shows.,0
0,Add support for non-static MicrosoftGraph service init,0
0,Add a GrantAccountAccessTask for obtaining temporary access to social media accounts,0
0,Why doesn't DatePicker support Placeholder Text,0
0,Add real-time data roaming to allow Apple Continuity-like scenarios,0
0,My internet explorer is not working,0
0,The date drop down in the Windows Dev Center dashboard to have custom date.,0
0,Side Loaded Apps - Full kernel driver access.  Allow Windows IoT Enterprise embedded devices to run a WUP app and access its own PCIe devic,0
0,Provide Support for phone to be used as Miracast Receiver or Broadcast,0
0,Translate winforms drawing code (via GDI+) HTML drawing code.,0
0,"Change the Store search engine algorithm back, to as it was!",0
0,by putting the barcodes back in the wallet app for loyalty cards,0
0,Allow us to use xaml (ex. music control) in action center,0
0,DataGrid DoubleTap Event Specific to the DataGridRows Themselves,0
0,"Show a paid app w/ a ""trial"" option in the ""free apps"" category",0
0,Keep alive WiFi in when phone is locked to be able to have WCF app that let receive notifications,0
0,Choose style ResourceDictionary or XAML based on Window 10 build/features,0
0,Ability to control camera flash,0
0,Add extra property to the WP8 LongListSelector to retain position,0
0,New Project Templates showing proper usage of variables for Tombstoning/FAS,0
0,Use ContentPresenter in MasterDetailsView instead of ListView,0
0,Image Classes than be run on non-ui threads,0
0,OpenCL or C++ AMP Support,0
0,DNS-SD API crashes DNS Client service on Windows 10,0
0,Support HLS version 7 so Enterprises can move to Fragmented MP4 backed streams,0
0,Detect if you are on waiting when calling someone,0
0,bookmarks in the podcast app,0
0,when wifi connects 3g disconects automatic for max life battery,0
0,Dev Dashboard: Cant delete garbage feedback,0
0,Reset device for all device families.,0
0,Provide Process Class/APIs to develop lower level operations like Task Manager in Windows,0
0,Built-in assmebler support with many syntaxes,0
0,Allow partial localization of the app,0
0,Wrong PixcelBuffer from WriteableBitmap,0
0,Allow WP81 resume behavior to act like Wp8,0
0,Canvas Unhandled Native Exception,0
0,Implement XAML style triggers,0
0,The Windows Phone Developer site has no way of deleting a payment method,0
0,File picker should filter by specified extensions,0
0,Setting IsZoomedInViewActive to False on a SemanticZoom hooks it to the BackRequested event.,0
0,Build error when using other than ASCII character for Binding Path of x:Bind,0
0,WebView in Windows 10 Mobile displays <li> tag in very small size,0
0,Centennial: cmd line arguments,0
0,Merge Windows Phone and Windows 8 Bing Maps APIs,0
0,Kiosk mode needs App Update APIs,0
0,MediaComposition.SaveAsync fails with > 1000 images,0
0,Launcher action LaunchUriAsync opens target too slow,0
0,All customers should have all language choices no matter where the phone was bought.,0
0,Integrate Power BI charts,0
0,Open developer account in Turks and Caicos Islands,0
0,File type handler in 7.8 update,0
0,[BUG] Fix System.IO.FileNotFoundException when using ToggleButton derivatives!,0
0,API to trigger Person Reminders,0
0,ucrtbase bug: isalnum() is broken in RS4,0
0,wcf and Add Service Reference for WP8.1,0
0,AdaptiveMediaSource on Windows 1803 not playing SmoothStreaming,0
0,Allow PeerFinder/Proximity tracking in the background,0
0,Bluetooth LE auto connection timeout,0
0,Task-based operations generation when adding Service References,0
0,TreeView control has poor selection experience,0
0,withdrawal the money from Windows Dev Center,0
0,Support for DNS over TLS,0
0,"there should be an option to arrange tiles on home screen  by priority, most used, etc. automaticaly",0
0,No. of contacts in a Group should not be limited to 20,0
0,Add the link for the feedback hub to the store's app review form,0
0,Support for existing UWP Ads in Desktop Bridge applications.,0
0,{x:Static NumericConstant} way of accessing constants in XAML page,0
0,Add .webm to list of file extensions that are considered part of the video library (also .dds for pictures library),0
0,MediaCapture.InitializeAsync - throws unauthorized exception,0
0,EmptyTemplate on ItemsControl and derived Controls,0
0,Disallow users to rate/raview if MS will disable it later,0
0,Add scroll and scrolltoend events to the scrollviewer,0
0,Add better mouse hover support for MenuFlyouts,0
0,Provide live chat with tester,0
0,Provide full access to PeopleHub,0
0,Printing the report for report viewer and items grouping,0
0,Windows Store payments for UWP Sideloaded Apps,0
0,Improve Access to SystemNavigationManager.BackRequested,0
0,Native support of SVG animation with SMIL inside XAML for Responsive,0
0,Assembly Binding Redirection support,0
0,present DOWNLOAD FREE TRIAL action button for store apps that have free trials,0
0,SkyDrive option to make folders available offline,0
0,Windows Store printing in VB is unusable,0
0,Isn't there any support about encryption of local database?,0
0,Provide developers and API to access default system sounds (such as those found in Settings - ringtones+sounds),0
0,MediaPlayer does not play on calling Play method when app is minimized,0
0,Compilation of {x:Bind} to a global / static ViewModel fails when using Mode OneWay or TwoWay,0
0,[UWP] Need http proxy function,0
0,Give us a way to create a Desktop Shortcut,0
0,InvalidCastException in MediaComposition.GetThumbnailAsync() on VMs,0
0,Relay voice commands from startscreen to app (Tellme),0
0,Fix the funtionality when using a list of checkboxes within a ListBox or MultiselectBox. http://forums.create.msdn.com/forums/t/96726.aspx,0
0,"[BUG] File, folder picker and suspension problems",0
0,MapControl crashing in BingMaps.dll!Engine::PerspectiveCamera::updateProjectionMatrices(void),0
0,LicenseInformation.LicenseChanged handler is called continually every 2 seconds in WIndows 10 1809 update,0
0,Enable hooks to supply own Segoe MDL2 Asset value for back and forward buttons on TabView,0
0,Create Filders for App management,0
0,PackageLayout value doesn't appear until Configuration is fiddled with,0
0,Microsoft Docs to provide clarity on different types of queries.,0
0,Add duration control to standard UWP controls avaialble,0
0,"WPF-like FocusScope for custom menus, toolbars & popups",0
0,In the photo app. The share button wont open the text app to send a picture. had to open text messaging and attach photo that way,0
0,Potential bug in ObservableCollection when adding list of items,0
0,Network activity profiler functionality,0
0,"Please, provide package for developers who wants expedite certification",0
0,The MediaElement Seekbar make noise 'plop!' when you change the position even when the sound is muted,0
0,Bitlocker activatable in phone settings,0
0,Access to account information,0
0,Allow launching app from URI using QR code scan on Search/Vision screen,0
0,"Allow WebView <video> tag to go ""Fullscreen""",0
0,Store using date for version number when building a package with symbols,0
0,HttpClient: Allow inspection of server certificate during SSL handshake,0
0,Detect whether user has rated the app or not,0
0,Option to remove opacity animation in ImageEx,0
0,HTML select element should wrap items in WebBrowser control,0
0,Add a way to start an app from the notification center.,0
0,Add Binding by DependencyProperty in addition to string in PropertyPath (code behind),0
0,Please provide support for adding developer user id to Windows Developer account.,0
0,Disable the password lock on Kids Corner,0
0,Allow to submit own IRadialController implementation instead of using HID injection driver,0
0,API to send SMS (via code without user input),0
0,Can you expedite the approval process to publish apps in the Store?,0
0,keaboard is dissapearing on the middle of texting,0
0,PinchIn and PinchOut events,0
0,Dev Dashboard: Do not show 1500 character limit error until I hit 1500 characters,0
0,Will/does Metro UI support SerialPort control?,0
0,Read bar-code data through background service using Point of Service.,0
0,be able to choose photo size to upload to Skydrive (currently defaults to very small),0
0,Windows 10 UWP should support Reflection.Emit for Mocking frameworks,0
0,A little more attempt to give help with VB.net would be appreciated. Most code shown is in C#,0
0,Unlink the Windows Phone App listing page's link to privacy policy link,0
0,Open Asia's voice function,0
0,need a way to capture a user clicking the maximize button on a UWP app,0
0,Convert an individual account into a company one,0
0,Certification process and notifications in the Dev Center App,0
0,Can files in FutureAccessList please open with CreateFile2?,0
0,Allow global hotkeys to launch UWP Apps,0
0,detect windows adjacent to top/bottom display edge,0
0,Get the color of a physical pixel from the display,0
0,SearchBox in windows mobile application.,0
0,[Bug?] MapControl MapIcon rendering changed on W10 Creators update,0
0,Improve extensions enumeration API,0
0,Improvements with WebView Rendering Performance,0
0,Fix MediaStreamSource in Windows Phone 8.1,0
0,Need to set MaximumAutomaticRedirections for HttpWebRequest,0
0,Possibility to control what microphones use in Lumia 930 through the portal,0
0,Masked password input in Toast notification,0
0,Support full prosody tag in TTS,0
0,Make Universal Windows Platform Open Source and Cross-Platform,0
0,Enable application debugging in screen locked mode.,0
0,No exception from PasswordVault.FindAllByResource when there are no results,0
0,UWP : RELAXED PROGRAMMING MODE,0
0,set system time api,0
0,Videos and Movies directly to Market Place,0
0,E_STARTING_ISOLATED_ENV_FAILED with BaseImage 15963,0
0,Use supported languages as search criteria for apps,0
0,Missing helper functionality in simple classes (Windows.UI.Xaml.Media) (compared to wpf),0
0,Allow subpixel font smoothing (DirectWrite) in UWP apps,0
0,LaunchUriAsync or LaunchFileAsync problem in tablet mode,0
0,Limit the speed of background downloads,0
0,Enable to access (read) contacts groups and contacts groups membership,0
0,Universal App time trigger improvements,0
0,"The Store App's titles are cut, because the c-heading class font-size style property is fixed to 15px... 12px is more appropriate.",0
0,xbox dev mode companion VR,0
0,Allow users to search by category in the Xbox Store app,0
0,IE should start displaying unicode characters.,0
0,Option to see status bar at all times,0
0,poder ejecutar aplicaciones desde skydrive,0
0,Store custom secret data on Windows Store server for application,0
0,adding stacks on desktop folders,0
0,"webpages access on beta apps should also be restricted to registered beta testers only, like Google Play does.",0
0,"Cam flashlight, MP3 convertation, MP4 convertation and  thrumbnails",0
0,Sample how to create a custom virtualizing panel and good article on how UI virtualization works in UWP,0
0,Change how reviews are being handled in the Windows Store,0
0,Add option to enter privacy policy directly when submitting app,0
0,Desktop wallpaper access API,0
0,How about MinDate instead of MinYear on DatePicker,0
0,Real time report for developer on purchase and download,0
0,Windows Phone Developer Tools need to Support Windows Server 2008 R2,0
0,Get/Query Active Directory user information,0
0,"Windows dashboard, having the upload speed adjusted so that developers with slower internet connections can upload packages",0
0,See how much current subscriptions per app,0
0,Allow web view to load images using ms-appdata:///local in UWP,0
0,MIDI file (.mid) playback support in Groove Music App,0
0,"Workplace, start app with login and server url",0
0,Add ability to read FriendlyName from SmartCard object,0
0,Accessing network drive fails in Common Dialog,0
0,Simplify Publish to Appx package (Centennial),0
0,Bluetooth Health Profile (part of Bluetooth 4.0 BLE)  external sensors interface,0
0,Let the parent application know when the target application has closed.,0
0,[Bug] - ListBox.ScrollIntoView doesn't work properly,0
0,Viewport3D support in XAML with Windows 8.1 Metro app,0
0,Collapsed Image Element make Win32 Exception in Target=build 16299,0
0,Support Automation of Payout Summary downloads,0
0,Allow an Window to minimize programatically,0
0,PPT Viewer in UWP UI,0
0,Extend maximum size for CompactOverlay view mode.,0
0,Emulator to run on non-SLAT computers,0
0,Fix image resources compiling issue,0
0,Accurate Timer API tuned for precision,0
0,Store shouldn't have an add button when I'm supposed to replace,0
0,Add support for TMC,0
0,Exit button on ie9,0
0,Provide Insider builds of HoloLens Emulator (RS5),0
0,"Provide API to lock & unlock the screen, and provide API to display customized window to replace the default unlocking window",0
0,Bug in Windows.Data.PDF API,0
0,Add PanePlacement Top and Bottom to SplitView,0
0,Emulate Bad Data Connection - v2.0,0
0,FileOpenPicker filter by name,0
0,Improve Windows Dev Center performance for Edge,0
0,stricter ui rules for the marketplace,0
0,Dark mode detection API for JS apps,0
0,"Support (tel://, mailto://, etc) in Browser Control",0
0,UWP XAML MediaElement auto hide cursor on fullscreen mode,0
0,Make it possible in WebView to accept invalid certificate for HTTPS website.,0
0,Hijri adjustment for DatePicker and other Date/Time controls,0
0,Enable Cortana to Search Contacts for Contact Information,0
0,Re-issue the [public facing] windows API as Ada 2012,0
0,[UWP] Files created with DownloadsFolder.CreateFileAsync cannot be loaded with StorageFile.GetFileFromPathAsync,0
0,Implement an  event which should be triggered once phone is rebooted,0
0,Add support for DirectionalBlurEffect Win2D effect to Composition APIs,0
0,MediaPlayer fails opening .MKV from URL in Creators Update,0
0,Require x:Bind to have mode set,0
0,Ability to control FM radio via APIs like we did in Silverlight for Windows Phone,0
0,Allow context menu verbs with file explorer integration without setting the app as default for the file type,0
0,"Have a ""Casual"" genre section when publishing apps",0
0,"Allow all the screenshots to be added at once, including language metadata",0
0,The weekly reminder function in the wp8 base calendar,0
0,Add text hyphenation support to Windows Runtime XAML,0
0,In-app purchases available in Windows Store for Business,0
0,Bluetooth audio in videos,0
0,"Allow uiAccess, elevated privs to pave the road for getting rid of MSI",0
0,ZIP64: comply with ISO-21320-1:2015,0
0,Sandbox and Controls may be holding UWP back,0
0,"please give my elderly mother her windows,  it is hard for them to learn over maybe and you could call it easy windows mom and dad",0
0,Cross-user remote app launching & app services,0
0,"Better way to take, upload and update localised app screenshots.",0
0,DatePicker DayVisible doesn't completely work,0
0,UI Access support for Centennial Converter,0
0,"Make Universal Dismiss automatic for all apps, requiring no work from devs",0
0,Dev Dashboard: I don't know what a Current Rating ID of 4544c68c-6026-433b-be71-e662dd2f88e4 means,0
0,"Enable a shorter upload cycle for apps which are only ""unlisted"", reducing requirements such as ratings, description, etc.",0
0,Click/Tapped event can be invoked multiple times in a single instance and crashes application,0
0,Services.Twitter - add support for additional members of tweet JSON; add support for expanded t.co URLs,0
0,Proxy auto-config or PAC file support,0
0,Make Textblock support ReadOnlySpan<T> and ReadOnlyMemory<T>,0
0,Restricted mode while at school for students managed by their parents,0
0,Dev center need to accept Org account to submit incidents,0
0,mark sideloaded app in app list,0
0,I should be very happy if silverlight wil be supported in EDGE,0
0,"Cannot use Windows SDK args, like /list, if SDK already installed",0
0,"Add hardware key support (such as repurposing vol , vol-) for zoom with camera/video apps and WP8 lens feature.",0
0,'OperationCompleted' event not raised after 'Paste' operation,0
0,Simplify the Payout registration process for non US developers!,0
0,Free developer account for an individual that can only allow one app publishing or make it a promo temporarily.,0
0,Re-enable Windows Bridge for Android,0
0,Windows Application Driver support for UWP applications on emulators and physical devices,0
0,Have a flash notification from network operators,0
0,Where is the ApplicationWindow API?,0
0,Binding isn't updated upon visiblity changes,0
0,Right Alt (AltGr) and Left Control ****,0
0,"Pause and resume ""external"" background audio",0
0,Why we have access to Contact List but din't have access to owner phone number?,0
0,Provide ability to transfer ownership of app including IAP transfer,0
0,"Enable converted desktop apps to access Contacts, Appointments, and so on",0
0,FM Radio RDS support if FM Radio APIs are brought in,0
0,Add PullToRefresh to MasterDetailsView 'Master Panel',0
0,Using x:Bind or Binding in a Setter Value property of a VisualState,0
0,Fix RichEditBox ProtectedText doing nothing,0
0,Support using a Binding in a Style Setter in Window Store apps,0
0,Greater information on Installed Apps list,0
0,Improve layout templates of basic apps,0
0,Select a File using the Windows.System.Launcher API when using LaunchFolderAsync,0
0,View the reason why the app was unpublished in Dev Center,0
0,Improve Exceptions for WinRT/UWP,0
0,MenuFlyout.ShowAt shows unwanted white background in W10 1803,0
0,HTML links within document don't work when in frameset,0
0,Add a Role for developers accounts that are part of AD to raise support cases,0
0,Show countries in which an App is featured (spotlight),0
0,"API for Direct phone interaction [dialing, sending/answering, replying/recording, playing to, hooking up/filtering Phone call]",0
0,Show download details in the action bar,0
0,"KeyboardSelection in Selectors (ListBox, ComboBox, ListView, GridView)",0
0,Cortana would not learn new Work commute.  Data wipe of Cortana was required.,0
0,(TextBoxRegEx ) Add check of the letters at input:,0
0,wacom like Pen input native support For Wp8 e win Rt,0
0,Add file template for ResourceDictionary in Visual Studio (as Blend has such template).,0
0,Background audio playback does not work on Build 15063 (UWP),0
0,BackgroundTask to trigger at user selected time,0
0,Provide native support for stylus input,0
0,Category on Contact like outlook,0
0,Enable rendering of XAML not present in visual tree into image for WinRT 8.1,0
0,HTTP: Provide capability to add custom headers to multipart content - HttpMultipartContent class,0
0,The link to the PrinterExtensionLibrary for UWP points to 8.1,0
0,"Show Total Number of Downloads, over full Lifetime not just 12 montths",0
0,To load the mobile turn off and the alarm works with the phone off to my core.,0
0,Dev Dashboard: Drop target for packages doesn't indicate data was dropped until it's too late,0
0,Add SuppressMessage for CA2213 in generated x:Bind code for fields that have IDisposable,0
0,DateFlyoutPicker flyout has not same size with ShowAt and ShowAtAsync,0
0,Provide checksums for BaseImage-*.wim files,0
0,Eyedropper ability to pick color outside of the UWP app,0
0,Severe Bug: Crash when using StoreServicesFeedbackLauncher to lauch Feedback Hub,0
0,I want to drap items from one treeview to another treeview. I want to use this control TreeView from this link https:/,0
0,ContentPresenter ContentTemplateSelector is broken,0
0,More Flexible Scheduling Of Background Agents For Better Battery Efficiency,0
0,Provide an effective Advertising Service Control for WP,0
0,Produce errors if invalid certificate is uploaded.,0
0,Expose entire WinRT API for personal apps,0
0,[UWP] Capture WebView http request,0
0,App removal or rejection should be presented on Dashboard. Not just sent by mail.,0
0,Group by publisher needed,0
0,Cryptuiwiz to support timestamp-reply,0
0,Track Clipboard changes in background in Win8,0
0,No sounds with using FullTrustProcessLauncher,0
0,Please provide (Fluent) design toolkits for Affinity Designer,0
0,"Make the emulator emulate the ARM CPU, like in WinMobile",0
0,All Windows 10 verisons include a one keychain( Bluetooth chip inserted in a keychain for Dynamic Lock to pair),0
0,StorageFile.GetThumbnailAsync doesn't wait for thumbnail to be generated,0
0,Filter Manager and Unified Write Filter incompatibility,0
0,Screenshot Hotkey in Emulator,0
0,"Enhance XInput to support Force Feedback effects (for Joysticks, Steering Wheels etc.)",0
0,Adult Content Needs to Be Properly Defined,0
0,WebView: Don't load external images and formats like the UWP Mail App,0
0,Enable Hyper-V on all version of Windows,0
0,"Add ""@"" button on the titlebar to provide feedback on the spot",0
0,Autosuggestbox AutoSuggestionBoxTextChangeReason is always UserInput.,0
0,make call forwarding / call divert once I have pick up the incoming call,0
0,Allow Fetch API call for UWP JS apps,0
0,More control of top bar on project Westminster,0
0,Windows Store app IAP subscription model,0
0,Please open a dedicated forum to DesktopAppConverter,0
0,Support loading 3rd party (.net) plug-in code in some way,0
0,Allow to mix WinJS+HTML and C#+XAML inside one application,0
0,VS XAML editor needs FontIcon Wizard for selecting chars and nuget'ing new fonts,0
0,UWP CommandBar SecondaryCommands KeyboardAccelerators,0
0,Make querying files of a StorageFolder faster,0
0,Allow more specific queries on FindAppointmentsAsync,0
0,Add RCS Messaging API support in UWP,0
0,dvd and Blu Ray Playback support,0
0,Support Multiple Functions for x:Bind,0
0,Enhance Microsoft.Phone.Scheduler Alarm and Reminder classes,0
0,ConnectionSettingsTask Add Busines App,0
0,Displayed app package version in Windows and Windows Phone stores,0
0,[Function Request] Customize minimize maximize close buttons of UWP app.,0
0,Binding to Page.DataContext no longer works with a local Static Resource,0
0,Full clipboard access in background/unfocused app state (maybe as capability),0
0,Typos on May Windows 10 Version 1803 Support KB articles in Known Issues section,0
0,Provide a way to submit new versions of an existing app that current owners WILL NOT get as an update,0
0,Silverlight 5 DataBinding support,0
0,Save as Ringtone in Windows Universal App,0
0,"Allow DirectX access from all UWP applications, instead of requiring C++",0
0,Open access for XBOX Live achievements,0
0,Submit screenshots by aspect ratio not screen resolution,0
0,Support to WiFi TTLS authentication suport for,0
0,need developer contact email in store itself,0
0,Special multitasking for VOIP and IM,0
