155,3861,It can happen that sometimes we do need a control to store a list of pages elements that looks like a Pivot control but with a infinite list of pages elements ,0
156,3873,So I tried to find other ways such as Excel Access or SQL Server Compact Edition ,0
157,3891,So application would request secret API keys as needed from system provided secure storage ,0
158,3893,Release appx should not have secret keys inside and keys should be on Windows Store server and those keys would be requested from server on application install ,0
159,3918,Another advantage is the developer already have a preview in design mode,0
160,3929,The idea would be to have a Try button on every sample ,0
161,3930,This button will generate a ready to use Visual Studio project with the current sample ,0
162,3931,It seems that animated GIFs disappear when application minimizes restores ,0
163,3956, Allow the user to select items drag them around and resize them ,0
164,3964,We currently have a store app that works with our desktop app and it causes a great deal of confusion ,0
165,3971,if you need anything from me for any reason I will do what ever I need to do to improve our software for our users ,0
166,3979,As developer I want to create custom picker like Date or Time pickers,0
167,3991,you can not scroll at that point ,0
168,4014,In an XAML page there are some buttons and command bar buttons both of which have access keys set ,0
169,4046,I am working on porting an app that could calculate MD checksums on a file ,0
170,4081,Being an enterprise developer the advent of Big Data I believe the SeaDragon PivotViewer lastest binaries should be ported over to WPF UWP apps as it is a well needed tool ,0
171,4085,Since we are preparing a custom control with the ScrollViewer the look and feel is not nice ,0
172,4089,Microsoft is loosing a huge market by not supporting a full net standard ,0
173,4097,Evidently the MediaComposition SaveAsync API internally uses the StorageApplicationPermissions FutureAccessLists API which has a limitation of items ,0
174,4098,If you add more than clips created via MediaClip CreateFromImageFileAsync the API will fail with this exception ,0
175,4100,An item must be removed before another item is added ,0
176,4101,Additional information The maximum number of items for the access list has been reached ,0
177,4110,In case app is installed in SD card and notification uses custom audio file default notification sound is played instead of custom audio file ,0
178,4117,In the end developers have to use some workarounds to simulate old behavior ,0
179,4118,You can see that even Apps list in W M simulates old behavior instead of default one ,0
180,4133,When using FM radio i have my headphones plugged in ,0
181,4140,This would make replying to messages etc ,0
182,4169,I know it is not possible at the moment specially with all the hardware limitations but if you guys really are working on a surface phone bringing visual studio to it will be so huge ,0
183,4177,The problem is the output port names are enumerated by the UWP API as just MIDI and not the name of the port as defined when they were setup ,0
184,4178,Reaper and other desktop programs are displaying the proper name ,0
185,4192,Including windows h should not generate compile warnings even the extra ones ,0
186,4222,That would make all the users happy emhappy,0
187,4224,Hololens let us you render on backbuffers stereoscopic but it is hard to know if the output is correct because the emulator shows just one frame ,0
188,4228,there is a bug in UWP where special characters are interpreted as letters when using multi layered keyboard layout like the german Neo layout ,0
189,4232,It is also a total annoyance when working with data that require handling of lots of special charecters like JSON and XML data ,0
190,4249,Looking forward to the progress you are doing emlaugh,0
191,4250,With Project Rome I can discover devices of others connect with them and launch apps or leverage app services once consent has been established ,0
192,4256,This feature is implemented in the accessory API which is restricted to only smart watch makers ,0
193,4261,This would allow them to know that additional awesome features are there ,0
194,4265,The Windows display language of my computer is set to en US because I am an app developer and most app problems and solutions are written in English ,0
195,4271,Such functionality is common to music apps in Google Play Store Apple Store BlackBerry World ,0
196,4272,In most cases such apps can be ported to UWP platform and because they are coming from a POSIX Linux the network API is ' BSD sockets ' as well as some complex network communication libraries can be used to support this or that network oriented functionality ,0
197,4273,Currently the network data flow is boroken once app goes into background or screen is switched off ,0
198,4287,Can in app purchases made available to Windows Store for Business ,0
199,4293,These channels are not accessible with the current AudioGraph API is ,0
200,4317,It has support for Linux and I think Windows should gain support too ,0
201,4329,And the dac folder is empty ,0
202,4353,Hello Dev Team ,0
203,4366,In the app Settings you can disabled the swipe open or make the swipe in detection area wider if the user is phone makes getting close to the screen edge difficult ,0
204,4382,So there should be a way to either swap out style XAML RsourceDictionary files and or pieces of more,0
205,4388,Any feedback is appreciated Thanks John ,0
206,4402,XAML apps can detect it but there is no equivalent WinRT API for JS apps ,0
207,4404,My HTML perfectly fine in Windows but not in Windows Mobile ,0
208,4428,As an information this is the xaml control that contain the complex attribute property ,0
209,4442,In my opinion this feature is really fundamental much more important to me than many new features that appears regularly ,0
210,4456,According to the documentation the proper way to handle input in a store app is to create a CoreIndependentInputSource from another thread by calling swapChainPanel CreateCoreIndependentInputSource ,0
211,4464,Devices with touch input are the ones that suffer the most from this bug since they come with weak GPUs ,0
212,4465,Devs have to chose either low responsiveness or low performance ,0
213,4484,The application will exit ,0
214,4501,Having an API allowing getting the color of the pixels under a pointer eventually throttled async and only when having pointer capture on would increase the expressiveness of the creation tools in UWP applications ,0
215,4522,I am manually having to keep a list of these when it would be easily managed in the Dashboard if the status properly reflected this ,0
216,4526,The current status only seems to show ' In Progress ' if the app has never been put in the store before ,0
217,4537,Meanwhile the perf counters are difficult to associate with a specific application requiring the request queue be named which HttpListener does not do and netsh called to find URL group IDs to use for correlation ,0
218,4545,I did a research on AudioFrameOutputNode It is strange that it often generate AudioFrame without any audio data the AudioFrame is Duration property is miliseconds but the RelativeTime property is not ,0
219,4553,For example a user send us a feedback to ask a Windows RT version of our app but now we are focused on Windows so we need to be clear that we read his feedback but it is not on our roadmap ,0
220,4555,After that the Age Rating questionnaires stop submitting when you press submit ,0
221,4572,An example of this An application as a node in an internal media network would be something along the lines of AudioBus for iOS ,0
222,4575,Extrapolate the above capabilities to Audio allowing on the fly add remove interconnectable reroutable audio nodes virtual interface devices to which Apps Devices would attach to instead of attaching only to hardware interfaces ,0
223,4578,Same for video not only making desktop window screen capture a breeze and naturally handle by the OS it would also allow the creation of virtual screens resource permitting of course for desktop expansion mirroring outputting them to a video input recording apps USB or even to a DLNA receiver screens ,0
224,4582,This would allow the user through the OS to detach an App media output from it is default interface audio midi card screen window and re attach it to another App or device input ,0
225,4587,What if we will exchange apps reviews ,0
226,4590,I like the ease of the app and recommend this app to all ,0
227,4593,I have largely ignored this is the past because it was minimal but someone is finding good success with it so they are hammering everyone ,0
228,4594,Personally I am getting a day from different source email addresses ,0
229,4595,Removing the support email from the webpage would not hinder the user as they can see it via the Windows Store app ,0
230,4605, A user is at lunch viewing their sensitive documents ,0
231,4606,They switch to their Email app our application detects active state change and auto logs out ,0
232,4607,They finish their food and leave but forget their phone on the table ,0
233,4608, At this point a perpetrator is able to take the phone open the recent apps section and now can see whatever our client was looking at ,0
234,4609, User is at their desktop observing files gets up and makes the app inactive minimizes or moves to back ,0
235,4610,We begin a timer to auto log out ,0
236,4611, A perpetrator is able to hover over the taskbar item and see the last screen drawn whether or not the user logged out ,0
237,4620,Sorry if I sound bitter but I must say it is very frustrating developing for w mobile at the moment even if the you get good reviews the chance of them being displayed in the store is very slim due to the version fragmentation ,0
238,4621,As I understand it insider reviews that are not on the slow ring are removed even worse they are deleted permanently from even the Developer Dashboard ,0
239,4622,People took time to write thoughtful reviews and they are simply deleted ,0
240,4623,I have started to continually download review reports to just have a record of them,0
241,4624,I have had over fifty star reviews simply disappear never to be seen again ,0
242,4625,I see the point that insiders should not bring down the ratings of the app if the OS is to blame but with so few people rating anyway and most people being on the fast insider ring it makes it extremely hard to get reviews ,0
243,4626,Old Windows Phone retain their status of being the most highly rated just because of this ,0
244,4627,What is the point of having a rule if that means there is too few reviews and no point for most people to post reviews at all ,0
245,4628,I am not quite sure what a good solution is you cold allow only reviews for fast insiders but I guess that might skew reviews too positively ,0
246,4629,Or why not let the text review stand even if the rating does not count ,0
247,4631,As it is getting an accurately impressions of apps through reviews does not seem feasible ,0
248,4651,The caller does not have the required permission to perform this operation ,0
249,4668,IoT introduced the Windows System ProcessLauncher for starting arbitrary programs like Process Start in NET ,0
250,4674,Note when executed DNS Client service crashes,0
251,4676,Comment out the TextAttributes line and note service does not crash,0
252,4679,I have bound the IsPaneOpen of my SplitView to a property in my ViewModel ,0
253,4680,This works nicely except when the SplitView is in Overlay mode and the user presses a hardware back button on the phone ,0
254,4681,In this case the SplitViewPane gets closed as expected but it does that by seemingly overwriting the Binding on IsPaneOpen and instead setting it directly to the value false ,0
255,4682,The effect is that the panel can never be opened again as my code will do this by setting the VM property to true but the binding was already lost ,0
256,4685,In practical terms you are forced to make a UI technology diversion to implement new functionality ,0
257,4686,Xaml does not look a tempting option because not useful for mobile or web and needed controls usually implemented in javascript first,0
258,4687,At a application architectural level porting WinForms to HTML JS favours an entirely new application which follows an understood accepted architectural pattern then re implement old functionality ,0
259,4689,So imagine the app in question was one written by an ex employee in in VB Net with deep domain knowledge targeting users with similar domain knowledge for a specialist task with no design documentation beyond a description of a manual process it replaced ,0
260,4690,Well this is the norm and for all it is wrong is it is there ,0
261,4691,Never had budget assigned in the first place and it is used by people who are all busy ,0
262,4693,Given the architectural barrier is the killler I do not believe there is any feature of GDI which cannot be expressed in HTML ,0
263,4694,the UI may not adhere to good gui design principals it is performance may suck but it probably will not ,0
264,4695,But it is users can start it and it will look and act the same as it did before arcane controls and all ,0
265,4696,The architecture of a Modern HTML appliication has much more in common with GDI and a windows message loop than it does with Xaml ,0
266,4697,Things like Redux essentially go out of their way to be like a message loop to avoid race conditions through async operations ,0
267,4698,For Microsoft this would I believe solve a massive developer stumbling block even allowing Winforms controls to potentially be integrated in HTML UI is ,0
268,4705,So imagine the app in question was one written by an more,0
269,4706,Microsoft finally developed a library able to handle NFC devices ,0
270,4707,Unfortunately the library is only able to get the NDEF messages and does not give the UID of the card ,0
271,4708,Is there a reason why this UID is not saved in the Proximity Device once the NFC card is read ,0
272,4711,But it has no similar property on UWP is api ,0
273,4713,You reproduce this on Mobile Build system ,0
274,4714,Currently there is no way to attach debugger to already running process via ' Attach to process ' on mobile ,0
275,4715,And sometimes bad bugs like deadlocks happens ,0
276,4716,And it is real pain to investigate them since usually they happen without debugger and on release builds ,0
277,4717,Windows Mobile is like back box you can not get full access to ,0
278,4722,Frankly speaking I am surprised that it was not there from the very beginning ,0
279,4743,All that happens without any real user attendance which makes those triggers useless ,0
280,4744,In WM there was an UNATTENDED power state for that situation and there was a way to detect real user interaction with the device ,0
281,4746,Current behavior of SystemTrigger UserAway and UserPresent is unexpected ,0
282,4748,Phone is sleeping with screen turned off,0
283,4750,Some event occurs SMS Incoming Call Toast ,0
284,4754,UserNotificationChangedTrigger fired,0
285,4756,UserPresent trigger fired,0
286,4758,After some short timeout screen goes off,0
287,4764,This is my personal favourite mobile file open picker the app suspends but it cannot be debugged ,0
288,4765,All sorts of surprises can happen with a complex app ,0
289,4766,Before UWP CurrentCulture reflected the Regional Settings format and CurrentUICulture reflected the Display Language ,0
290,4769,We shouln ' t have to relly on workaround like this one url ,0
291,4772,It would be a lot like Facebook Messenger is chat heads ,0
292,4775,So many things could be done with it ,0
293,4776,I found that PhoneTriggerType enum includes useful triggers except the trigger when a call is received ,0
294,4786,Torch API does not work in Lumia with windows phone support such as Lumia ,0
295,4788,Currently UWP have less readable grayscale font smoothing ,0
296,4789,It makes UWP apps look worse than desktop apps on standard DPI screens ,0
297,4791,Sometimes Compass GetDefault returns null and compass stop working in all apps ,0
298,4792,To solve I need to restart the phone ,0
299,4794,In the following MSDN Magazine Article it is mentioned that there are some limits for Voice Command Deffiniton files ,0
300,4799,I use Windows SAPI quite intensively for an application I have built and many Grammars are easily much bigger than the limits imposed by Cortana ,0
301,4800,This makes it a bit tricky to port the recognition engine part of the application away from SAPI and towards Cortana since SAPI provides more powerful capabilities for larger sets of commands ,0
302,4810,Unfortunately I am not going to know all uri is the cookies are in without tracking every single domain visited which is what I currently have to do ,0
303,4811,I do this so I can clear all Cookies ,0
304,4812,An API that would take minutes for someone to write up and save me a lot of coding is,0
305,4814,Or secondary to that a DeleteAllCookies or ClearCookies API as that is the only reason I need to get all of them and I can not think of any other use cases to retrieve all cookies ,0
306,4815,Happy to go either way ,0
307,4825,User interaction depends on it ,0
308,4826,Searched up and down to get this done in Windows no success ,0
309,4827,Similar has been accomplished in pre ,0
310,4828,used Win CE where MS granted more access to source code ,0
311,4832,PedestrianFeaturesVisible can be toggle only if MapStyle is set on Road ,0
312,4834,Currently when using a ControlChannelTrigger with HttpClient you cannot send a HTTPS request without the application getting terminated by the system ,0
313,4836,I tested using HTTPS and to my surprise it does work with the debugger attached no exceptions get thrown so it is implemented ,0
314,4837,However termination occurs when the application is NOT connected to the debugger ,0
315,4840,AudioGraph created with custom DesiredSamplesPerQuantum ignores it and uses default ms quantum ,0
316,4843,Depending on hardware you may hear gaps right after start or you may need load CPyou with some additional work like scrolling UI or running some work in background threads ,0
317,4844,I guess it is result of extremely short quantum size ms even switching between threads could take more time and too low buffer length quants but it could be just some synchronization issue ,0
318,4846,slider renders to extreme right value instead of zero,0
319,4847,I have an app where I use a custom title bar by extending my view into the title bar area ,0
320,4849,Then I also use code like this to allow a custom element to support dragging of the window ,0
321,4851,This all was implemented pre Anniversary Update ,0
322,4852,While all this works fine a bug was introduced in the Anniversary Update where the title bar returns zero for Height SystemOverlayRightInset and SystemOverlayLeftInset now ,0
323,4854,I confirmed that in pre Anniversary Update these properties would return values like for Height and for SystemOverlayRightInset ,0
324,4873,The use of the file type filter makes no sense when you are picking a folder and it is not menioned in the documentation,0
325,4875,Suppose we have an app with two modes like Zune normal and mini ,0
326,4876,In the mini mode the app only presents the indispensable and small elements on the window ,0
327,4879,I know maybe it is not at the Microsoft is priority list but I believe we can somehow make it available ,0
328,4882,But that would be nice ,0
329,4883,We do like to build universal Windows apps ,0
330,4893,At the moment it is possible to install to the application install directory but the files there cannot be altered by the application ,0
331,4894,If the application copies the files to the application data folder after installation as done in my work around it cannot delete the original files in the installation folder by this having two versions ,0
332,4896,After the anniversary update the store shows default the ratings of Current version ,0
333,4897,This is very annoying for developers of good and populair apps ,0
334,4898,A potential user viewing in the store will most likely make his judgement to download based on the number of reviews and quality of reviews especially since the windows store does not show the total number of downloads ,0
335,4900,So for app publishers this will be a reason to keep app updates to an absolute minimum in order to get as many ratings as possible ,0
336,4902,Or at least Last days ,0
337,4911,I want to know it to make custom title bar that looks exactly as defult one except with my controls ,0
338,4912,I am able to get SystemAccentBrush but I can not get actual window title bar is color becouse it depends on this Show accent color setting ,0
339,4913,I have already asked the forum where you can find the detailed description on the issue ,0
340,4917,If often mis classify the direction ,0
341,4918,p s I did not know where to post this but since the library is in Windows Media Ocr namespace i put it under media,0
342,4919,Using Resources in a DataTemplate worked just fine before ,0
343,4920,Now that I have upgraded to Anniversary and installed the newest SDK and Tools the newest Visual Studio Update it does not work as expected at all ,0
344,4930,This will crash on instantiation because somehow the ViewModel object is null when the Bindings are updated which was definitely not the case in previous versions and surely not the expected behavior ,0
345,4931,If I replace the x Bind with a Binding it will run but if using the datatemplate for multiple objects for example in a GridView the resource will have the same value for all instances which makes it really pointless ,0
346,4946,Some apps have such poor startup perf that ngen is must ,0
347,4948,Or since this is a store app will the standard background ngen work for WPF apps ,0
348,4949,I do not like the recent change in the Dev Center ,0
349,4950,First of all it shows cumulative acquisitions rather than for a specified amount of time making it hard to compare which apps people like more if an app has been available longer of course the cumulative acquisitions will be higher ,0
350,4951,Also being able to see only some of the apps at the same time is very frustrating ,0
351,4954,Currently it is part of a sample ,0
352,4958,As simple as ClickOnce publishing ,0
353,4959,I do not want to convert MSIs,0
354,4972,Right now the new DevCenter offers the ability to sort by apps by Included Markets Base price and Last modified ,0
355,4975,I can see it when I go to definition on SerialDevice ,0
356,4977,In order to break my code is dependency on actual hardware so I could automate my tests I had to reinvent the wheel ,0
357,4978,By keeping this interface internal I was forced to re create the interface mostly and create a wrapper around SerialDevice that implemented it ,0
358,4979,That is a lot of code to write when the interface already exists ,0
359,4981,After my application open office document programmatically in background link to it appears in Quick Access Area in File Explorer ,0
360,4982,It is not good thing because it is not needed to share this with users ,0
