74,10014,It would be extremely helpful if the emulator could use webcams as camera emulation ,0
75,10026,Allow platform built in camera and video apps to use increase and decrease volume hardware keys for picture optical and digital zoom of camera ,0
76,10027,On WP add optional support to hook these hardware keys press events for the lens plug in features hardware keys should include vol vol stage light press camera shutter stage deep press camera shutter ,0
77,10028,When an application has problems or when a problem is detected in advance by the developer until the publication of the correction version the client is without knowing what is happening it would be possible for Microsoft to implement a communications resource developer for customers who have installed it is application ,0
78,10063,If we need to target corporates then then we would need more APIs for device management also like Zune for a single user we would need an Enterprise Server Application which can control the devices of employees remotely where we can apply corporate policies on the device as well ,0
79,10064,Having native access to OpenCL or C AMP support would be nice to have especially with the newer hardware arriving with WP ,0
80,10070,Entend Network framework to allow developers to use Ping and tracert like network utilities when developing Enterprise applications on Windows Phone,0
81,10071,Developers must be given additional enumeration values in Socketype and ProtocolType to create variety of sockets like raw sockets based on ICMP IGMP etc ,0
82,10072,Provide a single link to retrieve all the applications by a specific Publisher like the Android Market ,0
83,10138,Currently we have to download and configure the silverlight toolkit to get certain UI elements that should really be integrated with the platform ,0
84,10156,My boss is not a developer and has no development tools but absolutely needs to see the progress of development in a timely manner ,0
85,10159,There needs to be an Alpha Test mechanism available ,0
86,10168,Read write accsess to email sync settings could enable applications to create custom sync profiles based on week days time position etc ,0
87,10171,It would be nice to be allowed to get basic information about these accounts ,0
88,10181,It would be great if we at least has the ability to change edit reminders and alarms that were created by that app ,0
89,10203,It s impossible to connect easily to ftp network I suggest to include it in the future sdk ,0
90,10204,I hope Microsoft can open Asia voice function fastest,0
91,10208,Create option to allow Periodic Agents to run even if app has not been opened for x days ,0
92,10212,We need support special multitasking tasks like VOIP and IM ,0
93,10221,Allowing for tester groups or profiles would allow for efficient test setup in the Marketplace especially for multiple products by allowing a group to be assigned to the app as it is entered in the Marketplace as a beta ,0
94,10222,Additionally it would be great to have additional support for Enterprise developers that target a specific set of clients as opposed to the public masses of the Marketplace ,0
95,10238,It would be ideal to allow apps to expose certain bits of data or functionality to other apps to provide a complementary experience in terms of reuse of information or performing similar tasks ,0
96,10239,Imagine shopping apps being able to share a set of data such as a wish list or news apps being able to share a list of news feeds ,0
97,10251,Daemon service should be turnable on and off per app basis in the same way like periodic tasks ,0
98,10260,Please add the possibility to add your own spell check service or provide the data if a system wide one existed ,0
99,10267,If Microsoft created some incentives like a free device Blackberry did this and a free year of membership Amazon did this it could drive a lot of developers to the platform which is crucial to the platform taking off ,0
100,10291,It would be nice if when the app game is published in the marketplace we could include a list of the testers that helped us so they can get the app from free instead of having to buy it ,0
101,10292,If the app shows sensitive data when deativated it would be good to be able to use a different image for fast app switching instead of a screenshot of the application,0
102,10297,I would be a really nice gesture to have an option wich can put everything to the other side so when left handed people scroll they could also see the content ,0
103,10301,It would be nice to be able to delete a cert you have uploaded ,0
104,10330,If it were possible to tell the task to show a pin or pins at a specific point or points that that would allow for a better user experience ,0
105,10341,An exit button should be there on all application software is ,0
106,10342,It would be nice if a choice between vibration and the sound is given for typing,0
107,10362,It would be great if the Windows Phone development team could allow us to use the RSTP streaming protocol in NET Compact Framework we use ,0
108,10375,It would be nice to see Windows Phone move to optional vector based icons instead of static bitmaps ,0
109,10389,It would be great to be able to have the emulator location data use the NMEA file format either via file import export or using the files directly as a feed ,0
110,10408,currently you can only pin an album but it would be useful if you can pin a single image as a tile that way you have easy access to a it ,0
111,10432,Please upgrade the YouTube App by Microsoft Corp with Metro UI instead directing to a mobile site ,0
112,10433,Add a full support of RegionInfo and add possibility to instanciate one with two letter iso code ,0
113,10458,when an alarm pops up an option to edit the reminder should be included instead of having to constantly hit snooze or exit the reminder and go into the object itself,0
114,10459,why should not I as user be able to see reviews made by people from other countries ,0
115,10469,For apps that synchronize or connect to networks sporadically it would be handy to have an easy way to detect if you are on a cheap connection so if WiFi is connected or the device is connected to the web via USB ,0
116,10474,So suggestion is to add properties like IsWiFiConnected and IsCableConnected to DeviceNetworkInformation that execute fast ,0
117,10492,Give developers good explanation what they do wrong and enforce good design ,0
118,10494,Apps should take no longer than seconds to start and need to explain why they would take longer ,0
119,10496,Please expand the MessageBoxButton option in Silverlight to include a Yes No or Yes No Cancel option ,0
120,10497,It would be nice to have a modal control that is standard between applications with additional user choices available ,0
121,10525,I would like a button I can click that will only select the countries for which Microsoft already accounts for any taxes ,0
122,10540,Please provide APIs for call forwarding and other call management functions hold unholdswapconferenceetc ,0
123,10541,As a user I would like to be able to select songs that I have put on the device from my library to wake up to ,0
124,10573,Thus this idea is actually for the developers to make scrolling faster after each subsequent scroll like every scrolls the scrolling speed will increase ,0
125,10574,Allow applications to define custom shaders in HLSL ,0
126,10576,Also allow access to MP encoder library hardware accelerated so apps can generate their own videos ,0
127,10579,QRCode should support chinese,0
128,10580,the mutitasking area should have every app that you have opened in it ,0
129,10582,To close an app the user should be able to use her his finger to flick it upwards WebOS style ,0
130,10583,in addition the user should be able to take a scree shot within the multitasking area by using a finger gesture to drag the app towarda the bottom of the screen a screen capture icon should appear and the outer edges of the icon should fill with green and onve the edges are completly green a photograph noise will occur allow with a sudden screen flare to tell the user the screen shot has been taken and saved in the saved images folder,0
131,10600,We need the ability for developers to add relevant tags to their app descriptions we then need the ability to search for apps with those tags tags should also be verified during app submission to ensure theyre relevant,0
132,10605,Please implement the whole TouchApi in the Internet Explorer and the WebBrowser Control ,0
133,10624,There should be a random id instead after every reset ,0
134,10627,Could a Smart dial please be finally applied to the phone app ,0
135,10633,It will be pleasant to go the main page of the app in the marketplace to see the general prsentation screenshots the other users reviews,0
136,10636,Allow user to send Video Audio and more pictures in an MMS now only one pic is supported,0
137,10640,Add movies and books would be an excellent addition for the system ,0
138,10649,Allow access to raw data such as signal strength imformation to allow creation of indoor location positioning using available wifi bluetooth or cellular networks when no gps data is available ,0
139,10651,Remove the apps limit from the phone and app limit from the marketplace web site when users search for an app with a search term ,0
140,10655,Since windows phones are selling hot in countries like India browser should start displaying Indian language characters ,0
141,10658,Supporting Windows Authentication could be very usefull for example writing app that interacts with Microsoft Dynamics CRM,0
142,10677,And a smart dialer can then be a full alternative to the built in phone app since the app also can have a quick button for goto the regular phone app whenever the user wants to do that ,0
143,10678,As an alternative to giving write access to calendar which can be hard to get a go on for security reasons let us at least open an appointment directly in the calendar app ,0
144,2845,I do not know how they achieved this though because there is no known API in UWP for it right now ,0
145,2846,Not for any of the datetime controls anyway DatePicker CalenderView etc ,0
146,2848,As of now it is only possible to set the CalenderIdentifier property to tell the control which calender to use ,0
147,2849,It is not possible to set the Hijri adjustment for the month of Ramadan Shaban though which can vary per region user some users like to use the adjustment of a different country ,0
148,2850,The Windows Calender app show cases this feature with their calender when you set the alternative calender to Hijri a new setting shows up which is Hijri adjustment and it works nice ,0
149,2852,I am using a UK keyboard layout and keys such as do not work,0
150,2853,ApplicationView SuppressSystemOverlays has been deprecated for a while and the warning message says use TryEnterFullScreenMode instead ,0
151,2854,However there is an important difference in behavior that has prevented is from switching ,0
152,2855,With SuppressSystemOverlays you can still force the status bar to show using StatusBar ShowAsync ,0
153,2856,When you use full screen mode StatusBar ShowAsync does not work ,0
154,2857,To give you some context why this matters to us our app is a video streaming app with both VoD and live TV content ,0
155,2858,When the user starts video playback on a phone we use SuppressSystemOverlays to hide the navigation bar on devices such as Lumia that has them and status bar ,0
156,2859,But we turn the status bar back to visible along with other playback controls when the user taps the screen ,0
157,2860,The information in the status bar is highly relevant to a video app ,0
158,2861,Signal strength directly impacts video playback experience ,0
159,2863,Sure we could replace the status bar with our own UI containing the same info ,0
160,2864,But reusing the operating system component saves us development effort and ensures it looks as expected as the operating system evolves ,0
161,2872,It seems it is still not possible to submit Edge Extensions to the store ,0
162,2873,I think it is almost over a year ,0
163,2874,You can ask for a request but it is not clear what and when something will happen ,0
164,2878,Currently the Win D DirectionalBlurEffect is marked as NoComposition and can not be used with Composition APIs both in the Creator is Update and the new insider builds for the Fall Creator is Update ,0
165,2888,Dotnet Framework can uncompressed and open this application or User Interface ,0
166,2892,Once this client part is done we can have rest api is returning json data while maintaining session on server ,0
167,2893,This new model of develpement can be used for both windows and web applciations ,0
168,2894,With windows you have the UI app and the service app hosted locally may be the IIS express used during local debug can be used ,0
169,2895,So only difference that makes it a windows application and web aplication is the url if pointing to local it is gonnabe windows standalone app elses it is gone be web app ,0
170,2896,Which should be configurable ,0
171,2897,This new approach of developing applications simplifies the UI development where developer get rid of learning other technologies like java scriptangularjquerystyle sheets and all those n number of scripts ,0
172,2899,As soon this gets in to market due to the ease of development this should boom which eventually kill browser like chrome there angular concept thus again giving Microsoft a opportunity to beat others,0
173,2901,To label the developer as NET developer instead of windows developer or web application developer ,0
174,2903,Typical problem here would be deployment Installationupdate of the UI application to client machine But if we simplify this process of deployment like having the rules that the UI app should be only one obfuscated executable file It should not depend on reference more,0
175,2904,If I use anywhere in my UWP app BitmapIcon with UriSource about blank this can happen when using databinding the app crashes when navigating to other page which contains WebView ,0
176,2905,Tested on Windows Creators Update VS ,0
177,2906, percent repro is available in ZIP below ,0
178,2909,Bonus points for it to be xaml standard compliant,0
179,2911,Let us imagine that you drew a rectangle with yellow rounded corners and added the following text in it Login right after you have grouped it and now you want this to be a button simply you click convert to button and then click on toggle For XAML or click show XAML code and copy to clipboard then you just paste the code in Xamarin Forms in Visual Studio ,0
180,2913,In addition this will allow a greater prominence of XAML Standard and greater acceptance in the market and in the media ,0
181,2918,This would make life easier for millions of developers ,0
182,2922,I am working on a motion blur effect as post process for which I am storing velocities into a render target ,0
183,2927,Do not require developers to use the background task builder and background triggers just to activate an app in the background ,0
184,2928,Both TimePicker and TimePickerFlyout support Hour and Minute and Period AM PM selection ,0
185,2929,However second selection is often very useful and needed ,0
186,2930,A control that offers hour minute second selection would be helpful ,0
187,2931,Add to CollectionViewSource function pointer to get the group objects not just PropertyPath,0
188,2933,the ContentTemplateSelector is broken when binding to ViewModels ,0
189,2934,This is a significant bug and kind of hard to believe it has not been fixed ,0
190,2935,A DatePickerFlyout whose Date is two way bound will update target to source but not source to target ,0
191,2936,The following link appears to refer to the same bug ,0
192,2937,After seven months the issue still has not been addressed ,0
193,2940,When functions and FallbackValue is used in an x bind at same time the parameter must match exactly ,0
194,2945,you will get an error if the type of VM Data is not object ,0
195,2947,represents a control that contains audio and or video ,0
196,2949,Natively supported transition effects between one media and another,0
197,2951,Supports natively playing a playlist as an input ie a collection of URIs,0
198,2953,Infinite loop reproduction ,0
199,2955,Playback seamlessly between one media and another,0
200,2957,Video overlay support for example picture in picture,0
201,2960,Native support of SVG animation with SMIL inside XAML for Beautiful and Responsive UI and Hardware acceleration backend on OpenGL Direct D Vulkan Metal ,0
202,2961,The advantage of XAML to natively support SVG with SMIL is that you as a developer would not have to worry about these icons and animations the design or animator could do that in other software and deliver SVGs to you ,0
203,2966,In addition to being able to search on the internet SVG animated icons ready to use ,0
204,2968,These are widely used in the real world today ,0
205,2969,In several areas we find these types of control such as audio video playes visual programming animation software single multitracks audio editors video editors slide editors photo gallery websites social networks among many others ,0
206,2973,I believe that everyone in XAML lovers we want a robust and complete standard and that facilitates the life of the developer so I propose to include these controls as a standard of XAML specification ,0
207,2977,A control for visualizing and editing networks graphs and flow charts,0
208,2992,The Backgroundtasks can currently be launched every minutes by the TimeTrigger ,0
209,2993,Unfortunately if a task is launched via this TimeTrigger but appears idle to the Operating System then it is SUSPENDED ,0
210,2994,This means the task can not execute for the full minute window ,0
211,2996,Leave them alone ,0
212,2998,My current Backgroundtask has a timer in it which would allow my background task to wake up on a timer event periodically do some processing then wait again ,0
213,2999,This low amount of processing looks to be Idle so gets suspended ,0
214,3000,Does not make sense that an Idle task would be suspended for not being busy enough ,0
215,3001,Making the task more busy to work around idle tasks being suspended would mean more battery usage kind of the opposite of what you want ,0
216,3005,If you either leave Idle tasks alone they are Idle so not using system resources right ,0
217,3011,Microsoft wants us to build more connected app with Project Rome API ,0
218,3014,I like the way MSPoweruser app has implemented this feature ,0
219,3015,In that app If we click Continue Reading button it will show all the devices connected to this device ,0
220,3016,So if I click on a device it will open the app on that device with the same artice ,0
221,3019,In we can extend brush by XamlCompositionBrushBase ,0
222,3022,The Street and StreetNumber property of the MapLocationFinder FindLocationsAsync results have no value ,0
223,3023,However street and house number are included correctly in the FormattedAddress property ,0
224,3024,This bug occurs sine the Creators Update ,0
225,3025,It does not have any sense to be forced to compile C # NET for all targets prior to uploading package to Windows Store ,0
226,3027,What if Microsoft adds ARM target tomorrow ,0
227,3029,It also annoys during development because now my solution has to have target platforms while it could just have one ,0
228,3033,I do not want to use a File Picker or XAML ,0
229,3034,What I want is to drag and drop a file then be able to get it is full path and file name as stored on the disk and access it using standard C IO file access functions such as fopen fread etc ,0
230,3035,I do not want to use XAML because it looks complicated it looks like it can reduce performance I am making D heavy DirectX based applications that need full performance ,0
231,3036,I handle rendering the entire interface with my own commands using DirectX rendering ,0
232,3038,This works briliantly with just few lines of code ,0
233,3039,Which means there is no real simple API for UWP to do this and what I want is a simple API ,0
234,3042,So many things to do compared to just drag and drop ,0
235,3043,Also I have followed your links and it really sounds awfully complicated honestly I do not know where to start ,0
236,3045,For example I drag and drop a BMP image my app compresses it and saves as PNG image automatically in the same folder with the same name ,0
237,3057,Dual screen Google Card Glass fulfill the function and make the application very attractive ,0
238,3059,Mark R for the win tegration ,0
239,3064,We wanna to commuicate other App in Desktop ,0
240,3065,not only other UWP but WPF application ,0
241,3066,App Service is not real time and not bi direction,0
242,3067,I have done some tests and to my surprise DXGI SWAP EFFECT FLIP DISCARD instead of bringing performance improvements it slows things down ,0
243,3068,Nvidia GeForce m GT latest videos drivers April date ,0
244,3069,Windows latest updates date ,0
245,3071,I have made a simple application all it did was just clear the backbuffer several times and presented the screen ,0
246,3072,In v sync mode I have cleared it more times to get below fps limit ,0
247,3073,I have done the same tests in UWP mode using DXGI SWAP EFFECT FLIP DISCARD and results were the same slow as in Win WinAPI ,0
248,3074,Why are you limiting UWP and DirectX to flip mode that is slower ,0
249,3081,While BC is great the BC quality is not really good however we still need small size for textures as my game is currently over GB of texture data ,0
250,3082,From what I see ASTC would be great for that have good quality but also small size looks like it has lot of format options so I could choose what I want ,0
251,3084,What happened to ASTC texture format ,0
252,3085,Originally this was supposed to be included in DirectX but later was scrapped ,0
253,3086,Are we going to see it eventually ,0
254,3087,Currently I am using only texture formats ,0
255,3094,Currently it is really painful to add new Controls from newer Windows SDK versions to apps and still support older versions ,0
256,3096,Ways this could potentially be fixed ,0
257,3100,This would be really helpful when it comes to upcoming Fluent Design supporting new Fluent Design Styles and Supporting the Design Waves ,0
258,3102,I am pretty sure the new TreeView is not Fall Creators Update dependent ,0
259,3110,I am especially interested in how this would work for my app to span different hardware types regardless of form factor or OS the idea of a seamless experience between Windows desktop and Android or iOS mobile is compelling but I need to see some examples before I invest ,0
260,3112,I have read about Project Rome and the possibility of creating cross device experiences url and am particularly interested in the Project Rome Android SDK url ,0
261,3115,Map became unusable after phone update ,0
262,3117,a It is extremely slow ,0
263,3118,ResolveCompleted event comes after ten seconds ,0
264,3119,b It draws MapPolygons blurred with jagged borders ,0
265,3120,c It draws MapPolylines in wrong positions very very often ,0
266,3121,They take right position then after manual shifting of map but initially percent of them are misplaced after being added to MapElements collection ,0
267,3122,Most often it occurs near map borders ,0
268,3123,d Lines on traffic layer are blurred jagged and looking bad ,0
269,3127,While nice looking UWP UI is not well suited for creating UI heavy classic applications think VisualStudio AutoCAD Blender LOBs with a lot of data that you would never want to use on tablet phone ,0
270,3129,For example MS provide the lot of sdk and new technologies about Win Fall Cyou ,0
271,3130,The SDK itself support the side by side installation then we can try the new API with our UWP Apps ,0
272,3131,But there are no way to distribute this kind of app to testers or customers that use Win Insider preview ,0
273,3132,It only allow the Customer Update SDK level ,0
274,3134,You know many of Microsoft Apps are updated with new SDK and it ' ll be available at the store during Insider Preview ,0
275,3135,If our ISV UWP App also have this feature we can spent more time to trying the new feature and Insider customer and testers can use it and we could got feedbacks ,0
276,3147,This is really a must for apps that target businesses or wish must to support older devices that will not get the latest versions ,0
277,3149,uwp Media Element or MediaPlayerElement are fantastic with UI But their codecs to play different kinds of audio and video files is very limited ,0
278,3153,Because if you currently assign a Binding a VisualState setter as below it will resolve the value of the binding and assign that to the target while you would like to assign the binding itself ,0
279,3154,This will allow designs and implementations to change bindings depending on states and even help some states where some bindings are not required to be temporarily set to x Null for performance handy in complex screens ,0
280,3167,We can see the entries added in the registry but client cannot access the interfaces ,0
281,3168,We see an error CLASS NOT REGISTERED message ,0
282,3169,Saw the same issue with client app in PackagedComServer sample with those settings changed ,0
283,3176,For example lets say I want to create shorthand for aligning a control inside RelativePanel fully horizontal like AlignHorizontalWithPanel ,0
284,3183,Allows desktop apps to incrementally adopt UI innovations and creates a bridge to UWP for app UI ,0
285,3184,I tried the converted app using IME ,0
286,3185,Microsoft IME and JustSystems ATOK work fine ,0
287,3187,Of course Win Apps and UWP Apps can use Goggle IME ,0
288,3188,We want to improve support Google IME ,0
289,3190,It scanned my entire computer for certification way outside the scope of building a UWP application ,0
290,3191,It took an hour just to get through my STEAM library ,0
291,3192,Cortana for Windows IoT core only supports English ,0
292,3194,I thinks it is not difficult to do since Cortana for computer supports up to languages as listed on url ,0
293,3195,Ability to provide powerful animations in markup ,0
294,3198,Especially for StringFormatConverter and FormatStingConverter ,0
295,3200,I have not found an easy way to download payout summary in an automated fashion ,0
296,3201,Probably not looked in the correct place yet ,0
297,3202,Even went so far as to chat and the rep indicate that this not currently supported ,0
298,3203,This would be insane ,0
299,3204,I have reported sales information from many other sources ,0
300,3210,The WebProxy property does not seem to have an impact on Windows systems ,0
301,3212,When I try to call LaunchUriAsync or LaunchFileAsync in tablet mode the calling app will not show on the top app is loading and goes to background ,0
302,3213,I see only start menu tiles ,0
303,3217,It appears that the MapIcon rendering by the MapControl has changed significantly with the Windows Creators update ,0
304,3218,We have an app that at times adds hundreds of MapIcon objects to the MapControl ,0
305,3219,Before Creators update this worked fine and the vast majority if not all were displayed ,0
306,3220,After creators update we are only seeing a small portion of the MapIcon objects being rendered onto the map ,0
307,3221,And it is not because they are colliding with other MapIcons ,0
308,3222,We are seeing large portions of the map not displaying any of the MapIcons we have added ,0
309,3223,We have always been aware of the guidance that a MapIcon is not guaranteed to be displayed but it is never been a problem ,0
310,3224,We have even tried setting MapElementCollisionBehavior RemainVisible but it does not make much difference ,0
311,3225,It seems like there is now some sort of internal limit on how many MapIcons are displayed at a time ,0
312,3226,I could not find anything in the release notes about this change ,0
313,3235,The UWP scrollbar is white and is invisible on a light background ,0
314,3236,It can only be seen on a dark background ,0
315,3239,The skeleton tracking is not working on XBOX ,0
316,3240,You can verify this with the CameraStreamCorrelation sample ,0
317,3241,MediaFrameSourceKind Custom is not available on the XBOX ,0
318,3242,It is available on the computer though ,0
319,3243,The following streams are available on the computer ,0
320,3248,The following streams are available on the XBOX ,0
321,3252,As a result skeletal tracking apps do not work on the XBOX platform ,0
322,3253,Are there any plans to support skeleton tracking on the XBOX ,0
323,3254,The UWP application platform has a rich media API which allows querying of a video device example ,0
324,3256,It seems such a shame that the new Kinect drivers expose the Kinect via this API and yet the ExposureControl is marked as being not supported for the Kinect ,0
325,3257,From the libfreenect library it seems entirely possible to tell the Kinect not to do auto exposure ,0
326,3258,The auto exposure function causes major headaches for the app I am working on and I would dearly love to be able to turn it off ,0
327,3260,I have noticed that when you create a DataPackage containing both data provided directly let us say text using SetData and delayed formats like a bitmap using SetDataProvider when closing the application the whole clipboard content is cleared ,0
328,3261,I expect that the content set directly the text to persist after closing the application ,0
329,3262,In VS and maybe in the compiler raised a warning that we missed that stated some of our code was currently unsupported by the UWP toolchain ,0
330,3263,This led to a runtime crash that took a long time to figure out ,0
331,3264,To me something that may cause a runtime crash and that the compiler clearly knows to flag should not a warning but an error ,0
332,3266,warning SG Cannot generate serialization code for type ' ',0
333,3267,The ' MethodName ' property of the KnownTypeAttribute on type ' ObjectModel Entities BaseThing ' is not currently supported ,0
334,3270,xbox dev mode companion work ipv please ,0
335,3271,Make it really smooth to update code of a UWP app like you are already doing with the XAML part the app is automatically reloaded without being shut down and relaunched ,0
336,3275,There is only one direction for the radial progress bar control clockwise ,0
337,3281,But the xbox one does not provide any diagnostics data of apps example ,0
338,3283,There is a section for that in the device portal but there is currently not data ,0
339,3284,A XAML designer for Visual Studio in Windows ,0
340,3286,Users are asking me frequently for a XBox version of my app ,0
341,3287,Unfortunately I do not own a XBox nor would getting one make sense it is a free app so I am not really interested in spending lots of money just for developing purpose ,0
342,3289,It is just the same like with mobile ,0
343,3290,Here we have several emulators and I usually make use of them first instead of plugging a device immediately ,0
344,3291,Even more important XBox has a limited API with respect to desktop and mobile ,0
345,3294,Personally I will not enable XBox without having tested my app first at least in an emulator ,0
346,3303,In Windows Messages for example there is a very nice control for entering selecting contacts to send an email or text message etc to ,0
347,3304,The control would allow for the use of the contact picker but allows for manual entry and deletion of contacts ,0
348,3305,The control would include a field for required ContactFieldTypes ,0
349,3307,The FileOpenPicker has the SuggestedStartLocation and the official description of how it works is ,0
350,3308,The SuggestedStartLocation is not always used as the start location for the file picker ,0
351,3309,To give the user a sense of consistency the file picker remembers the last location that the user navigated to and will generally start at that location ,0
352,3311,This is not always the best solution for example pretend you had a UWP app that asked the user to select a picture and a music file ,0
353,3312,In this situation SuggestedStartLocation makes it more confusing because when the user tries to pick a music file the FileOpenPicker is opening in the PicturesLibrary ,0
354,3322,I noticed this problem as soon as I adapted my app to use ImageEx ,0
355,3323,I use an event to change opacity to once the image is loaded and sized and immediately I noticed that instead of just displaying the image faded in with a second animation ,0
356,3324,This animation seems hard coded into the style so to get rid of it I would have to redefine the style ,0
357,3325,A real pain just to get rid of the animation ,0
358,3336,I am migrating my app from Windows Desktop using Core Audio API to UWP using hopefully AudioGraph ,0
